match_id,winner,blue_champion_0,blue_mastery_0,blue_champion_1,blue_mastery_1,blue_champion_2,blue_mastery_2,blue_champion_3,blue_mastery_3,blue_champion_4,blue_mastery_4,red_champion_0,red_mastery_0,red_champion_1,red_mastery_1,red_champion_2,red_mastery_2,red_champion_3,red_mastery_3,red_champion_4,red_mastery_4
KR_7352888928,blue,24,97904,72,39338,3,8830,202,42543,43,5517,150,183093,234,84543,518,2413992,96,4517,78,54763
KR_7352875616,red,36,2811814,78,2468,31,1177987,910,71169,104,245356,887,161249,234,214483,517,88899,42,114383,89,109391
KR_7352873064,red,897,60112,254,63227,901,24693,202,79348,432,836788,887,161249,203,6150,3,61992,22,179375,111,201607
KR_7348724791,red,887,53189,203,36701,114,436978,18,60517,111,318482,85,118919,234,170571,142,62650,895,2875,497,852083
KR_7348693326,blue,77,1075736,106,780371,163,210303,222,295619,57,169756,80,234976,203,205864,84,56060,202,21375,432,100263
KR_7348666339,blue,897,227628,143,102466,901,50897,110,249904,526,260283,150,145589,104,180885,136,391520,22,57728,78,143817
KR_7348599710,red,79,114531,104,452602,893,18984,81,17229,432,1229090,150,168561,60,31466,777,338927,22,48458,111,58453
KR_7348581565,blue,150,137091,234,397032,7,83123,202,171525,432,1229090,58,189138,76,123154,59,19949,523,284644,89,60384
KR_7348534812,red,164,111944,234,96624,34,1520195,42,90134,111,266458,114,436978,20,4438307,126,19948,115,1859,235,2203990
KR_7348524461,blue,68,55691,60,3391,157,1765204,221,353400,89,52669,13,936374,104,2938,910,303059,51,9745,53,2150
KR_7348510045,blue,13,936374,200,1338758,80,18954,96,28897,57,583950,14,71445,131,278207,777,413126,18,39883,497,493748
KR_7348499245,red,893,25941,59,36870,777,155217,145,184938,57,583950,897,227628,64,1570395,7,117566,498,72508,497,493748
KR_7348483412,red,150,168561,72,47467,517,216470,202,30192,43,56797,62,44022,64,1570395,103,44827,22,192748,201,34395
KR_7347482397,blue,85,118919,104,247319,777,192249,202,59249,12,252008,126,20812,106,19549,517,59606,42,20537,526,221769
KR_7347464625,blue,24,204046,5,8436,142,337584,51,55412,99,1796973,42,24682,234,335387,134,22649,96,27168,432,88889
KR_7347451448,red,126,156800,24,3103,147,4396,142,161666,78,48990,897,139268,234,335387,3,157399,42,2742,555,46995
KR_7347437202,red,98,8578,76,129769,18,123039,523,742864,497,3532,893,16155,234,124263,163,353187,22,257239,201,9008
KR_7347424256,red,897,227628,76,206959,126,102510,222,3612,526,248744,85,166408,64,167612,69,213887,42,72129,89,12325
KR_7347402956,blue,24,204046,163,217648,221,37402,429,73572,526,248744,897,237885,60,318502,777,301377,42,34866,111,36587
KR_7347394610,blue,24,388909,234,45740,84,20477,22,37033,235,544671,78,38216,104,296920,136,31191,96,41181,111,1387
KR_7347362651,blue,98,76581,141,40152,4,33447,22,257239,555,158890,114,21324,121,53826,518,2413992,115,17892,101,146055
KR_7347347845,blue,24,204046,876,39847,777,320299,221,194174,526,32322,79,53468,104,44930,84,107919,901,16702,53,17820
KR_7347340432,blue,58,189138,876,39847,4,197362,42,69171,53,37892,897,2543,5,192940,91,302736,96,95307,78,47803
KR_7346584026,red,13,936374,234,102770,711,1234300,202,218267,3,407208,150,122538,154,2609927,84,93664,523,142181,497,31265
KR_7346546642,red,893,72684,76,1098422,777,402051,202,279735,57,20230,24,204046,876,63228,42,133614,22,182911,37,1076018
KR_7346452088,red,14,71445,76,129769,901,9046,202,97969,43,50507,887,61108,106,125282,126,344550,115,24313,432,4174349
KR_7346419695,red,107,926041,76,254872,777,195115,42,50504,89,60964,24,204046,876,137393,517,106610,111,4752,51,174133
KR_7346400164,red,24,14026,104,406816,893,49245,42,119776,432,4174349,897,227628,234,65711,61,200371,51,174133,99,109264
KR_7346373431,blue,150,168561,64,38254,910,8813,42,46347,78,55540,126,1732646,5,2536,3,133403,145,6443,111,215842
KR_7346344559,red,897,58573,200,181010,910,116368,202,8170,517,6232,78,38216,234,88229,893,75925,89,22831,22,152519
KR_7346320954,red,897,112951,64,21807,893,82757,81,51333,53,5827,887,161249,72,44521,157,505381,202,334343,518,20770
KR_7346311268,red,58,8281,60,1715,84,325189,222,71409,412,12341,897,227628,76,11727,7,107553,42,72129,53,13149
KR_7346288300,blue,13,13944,104,370961,34,1520195,51,76948,99,4039,58,189138,76,89283,901,31377,22,176753,147,107382
KR_7345282759,blue,68,55691,234,243851,9,734931,42,60516,526,370906,901,10543,91,48852,61,53194,22,30486,201,56088
KR_7345250717,blue,150,168561,104,56502,157,59904,22,137426,74,1603343,897,96090,163,246675,42,12223,145,20205,526,37532
KR_7345235852,red,150,124326,121,260446,245,97298,22,78791,432,22407,517,101186,120,222406,42,125068,115,62053,497,31265
KR_7345218505,blue,893,8858,234,243851,38,3082317,498,170689,201,692033,777,46132,64,69821,115,62053,22,30184,497,111463
KR_7387125417,red,238,3782827,60,36057,246,246285,221,154096,78,53828,897,27474,143,3302,39,570188,42,67350,89,80685
KR_7387075747,blue,57,2115,104,82144,246,246285,115,3916,89,190402,238,3782827,143,85610,897,71149,42,61888,53,109005
KR_7387027137,blue,126,1038967,234,91457,910,322422,202,75242,60,27047,19,784131,64,86140,61,625,51,94411,99,18177
KR_7386952802,red,799,28322,154,2609927,777,726792,110,84700,518,1120176,58,169968,76,296603,246,754646,42,28724,78,13867
KR_7386538976,red,897,286066,30,72768,39,570188,22,58340,44,43040,150,178772,163,143572,157,1765204,901,25541,201,69915
KR_7386473456,red,897,180686,64,607320,893,42860,145,63278,78,110724,114,2877565,163,143572,777,136462,202,188682,12,1736
KR_7386416965,red,24,13238,104,352061,910,161388,429,207478,518,25638,57,8193,76,283022,39,570188,110,14561,43,106622
KR_7386342900,red,126,210556,72,122799,901,57400,42,99000,12,140018,799,42376,30,98452,777,726792,221,154096,111,7224
KR_7386274628,red,92,723950,76,549038,777,21862,221,2438,497,2354,897,70104,64,586435,517,620508,42,28724,432,2454666
KR_7385993045,red,44,750221,104,182094,893,113813,145,63278,555,111656,799,31528,254,34619,103,92851,51,52533,12,3112
KR_7385912215,red,58,18333,30,182238,42,124573,110,138868,555,111656,150,300787,245,63093,39,570188,51,32635,43,53017
KR_7385637652,red,150,29638,234,204116,127,19194,42,73789,78,156101,57,445884,104,219359,84,216735,498,21600,432,68056
KR_7385587956,red,897,243807,76,474,246,26045,81,234527,526,84356,6,753579,143,289370,39,570188,110,80226,497,88335
KR_7385490615,blue,6,352936,234,822546,901,5454,45,698556,526,84356,126,908820,76,111463,777,726792,202,1167,111,111591
KR_7385445578,red,897,485429,76,154867,18,43747,202,204411,555,560323,799,34986,64,263123,517,620508,22,109094,497,149269
KR_7385415225,red,887,61108,143,93774,777,726792,81,523872,111,47839,79,31930,104,171270,84,282270,42,3382,555,560323
KR_7385353197,blue,164,193459,143,84857,901,47821,222,86695,78,61757,64,290914,876,16371,42,63048,51,32374,89,78270
KR_7385312774,blue,27,771809,72,22135,517,32285,42,23717,43,71211,897,53318,876,49744,777,172926,202,216388,910,322422
KR_7385215343,blue,223,3220292,234,805866,517,620508,51,47703,235,78160,126,3265930,64,11218,84,107919,895,70924,497,12765
KR_7385197064,blue,57,18068,120,58827,1,88574,202,28557,412,536797,150,71366,163,555554,777,726792,81,747022,111,51713
KR_7384740108,blue,897,149751,143,84857,777,726792,51,202806,99,10010,150,325788,104,59364,893,40487,110,91603,888,5965
KR_7384665061,red,799,5676,104,65096,3,1667,42,6596,89,80818,897,301394,203,5141,777,726792,27,877832,517,189150
KR_7384590826,blue,68,27816,143,31845,777,726792,42,28724,78,29494,13,13771,76,198258,58,49762,222,40097,12,317817
KR_7384491346,red,799,87659,62,6531,163,35640,147,20572,222,20277,79,11825,104,170576,268,57395,202,97151,78,70783
KR_7384408209,blue,897,292040,143,77651,39,570188,110,130809,201,25226,150,61517,517,95211,91,905340,221,2438,78,45129
KR_7384357203,blue,24,69786,143,59318,202,370119,517,39732,12,160377,897,27474,234,39888,3,35868,22,27085,555,1647432
KR_7384287054,blue,79,81374,143,29464,777,726792,498,8404,497,401045,24,264474,72,6291,61,307290,901,77537,78,454877
KR_7384164334,red,154,328738,143,93774,18,217796,42,69171,201,31805,799,17294,104,112942,517,620508,22,34016,888,1382
KR_7384126888,blue,79,243980,76,344632,157,610022,498,1079522,53,11680,19,784131,104,309807,910,322422,901,7065,111,58453
KR_7384073735,red,57,503,104,149626,163,7325,22,486,497,357447,799,35844,30,26284,777,726792,110,9914,555,41268
KR_7383941018,blue,69,1985204,254,5160,163,18411,81,725330,526,1474909,57,688572,64,11218,517,620508,235,80363,157,610022
KR_7383718127,blue,106,138450,76,18359,18,105479,42,77722,12,492346,68,201825,91,372374,517,620508,22,259586,78,95124
KR_7383685358,blue,19,858686,76,18359,777,413126,119,32159,57,445884,799,3692,104,182094,910,322422,429,68444,53,76997
KR_7383640387,blue,57,1947,76,147334,39,570188,22,259586,111,164071,164,479014,104,29871,84,362771,161,4469,555,52895
KR_7383591513,blue,893,13691,234,805866,777,726792,22,137153,497,93425,57,445884,203,116179,84,216735,42,91455,201,38096
KR_7383557489,blue,78,4405618,64,116405,131,92890,42,19651,432,2454666,897,353811,234,92235,127,19194,81,80318,57,445884
KR_7383543056,red,58,121044,254,15166,142,1128556,202,37735,117,1636825,57,88324,246,1674,136,685069,161,427871,89,77739
KR_7382155078,blue,57,688572,104,182094,517,620508,429,82294,518,21603,8,6513327,72,154576,268,709768,42,25089,267,20974
KR_7382044054,red,57,1189,106,776876,268,273518,222,244423,154,3814876,8,6513327,64,234931,517,592067,81,482752,910,322422
KR_7381756898,red,57,938,104,33976,893,28090,81,7681,43,29237,69,1044537,64,628350,39,570188,22,125495,111,164071
KR_7381691349,blue,114,207047,143,21488,777,726792,42,79166,53,40615,2,1245923,234,87501,910,303059,136,198782,111,378092
KR_7380275061,red,24,264474,143,698389,13,435,42,10307,350,25036,114,436978,64,631025,517,620508,81,136966,43,61829
KR_7380211418,blue,24,264474,163,117862,39,570188,22,257239,497,107256,79,21330,30,77174,777,98694,429,69041,555,30903
KR_7380091204,red,897,885087,104,55146,163,42671,81,8475,57,7737,43,1031135,203,23177,39,570188,51,48024,412,57677
KR_7380008416,blue,36,12518,234,822546,268,57395,51,26759,99,13643,897,308890,72,43900,163,249755,22,70133,412,680666
KR_7379834541,blue,57,16505,30,377869,777,726792,81,83693,53,4890,887,13725,143,77651,91,3691805,22,189279,80,266151
KR_7379772881,red,39,112420,30,377869,777,726792,523,12283,555,48740,69,1985204,11,274410,42,86876,147,31400,53,2021
KR_7379722396,blue,114,436978,76,33338,246,246285,51,2875,910,322422,91,905340,60,27111,42,82235,202,70198,526,3916474
KR_7378209907,blue,58,18777,200,394283,4,596664,18,48565,497,169437,54,70485,104,105241,777,89486,145,298125,12,70275
KR_7377772173,red,24,54726,64,1105561,517,258725,81,172144,43,8283,266,21468,72,22547,103,151154,901,826858,57,12664
KR_7377680952,red,126,116825,163,151239,238,133742,222,113753,111,41796,240,107085,200,117592,910,322422,42,77685,57,16692
KR_7377650591,red,80,1310440,5,167918,517,620508,42,77685,89,20106,126,3265930,79,13419,238,133742,221,240950,518,8279
KR_7377600827,blue,58,173292,887,1223902,26,1641653,202,12613,518,555063,114,436978,517,39397,777,214997,51,139613,910,322422
KR_7377568655,blue,36,34435,234,80627,777,726792,161,1929186,80,283257,39,314118,200,251786,134,84752,115,10872,57,107842
KR_7377181652,blue,799,75594,104,41658,3,35868,145,467503,555,97265,58,50762,64,21788,55,1168599,22,32322,78,9093
KR_7377108669,blue,150,61517,143,62335,777,726792,222,560471,412,546057,893,117764,234,108756,103,92373,81,145991,526,221769
KR_7377045431,red,875,34930,154,47051,777,726792,119,373261,555,17508,92,902644,234,8191,711,1799,22,32322,517,189150
KR_7376929126,red,799,61792,234,520544,84,196859,22,55735,164,317072,86,2498,72,305769,910,322422,429,309815,44,43040
KR_7376827973,blue,897,61309,876,153809,157,610022,202,27464,432,2454666,114,15978,203,1533703,517,620508,22,44045,412,31760
KR_7376735849,red,13,52919,76,1534653,55,551204,22,58340,518,135991,85,580108,234,91501,38,49048,202,31053,111,19184
KR_7376372083,red,24,15104,254,139650,127,2623580,42,3761,497,357447,78,20769,104,498195,517,620508,202,303122,555,167235
KR_7376332024,red,58,153345,104,31496,893,28692,42,75508,555,74059,799,25817,30,186840,777,435216,51,212800,57,28365
KR_7376241644,blue,2,5000,76,137987,91,3691805,901,2528,43,71209,122,303351,5,9489,517,620508,50,33194,497,119581
KR_7375570908,red,8,4816,106,776876,893,33606,18,5918,111,17025,41,2934507,254,7420842,517,620508,110,117917,526,5277
KR_7375510020,blue,164,479014,5,159740,245,2099918,81,315870,432,499547,799,2717,143,3916,517,693812,145,63278,526,48819
KR_7375428381,blue,133,2336439,62,12491,910,322422,42,27023,412,2040123,58,880911,154,2609927,142,287035,145,409843,497,516492
KR_7375366511,blue,799,57296,234,718819,163,249755,22,34868,412,734893,23,184266,64,26030,910,322422,42,27023,111,17025
KR_7375287476,red,893,117764,72,808,136,374441,523,166090,117,12445,133,2336439,106,776876,910,322422,901,16654,12,492346
KR_7375180820,red,80,370097,234,309765,84,274148,21,45358,111,19587,8,1630948,60,1149699,777,21862,22,137580,201,64876
KR_7375073974,red,799,8814,200,617108,517,620508,901,826858,497,33828,164,479014,234,239836,84,63430,42,43489,432,1229090
KR_7374997272,red,897,317334,64,33364,517,620508,523,152870,518,25135,77,276510,120,93177,61,169545,222,544600,412,131221
KR_7374952112,blue,85,98450,233,1025369,777,726792,22,3802,201,56334,122,1500844,254,114853,268,10408,202,11444,43,43873
KR_7374909316,red,8,1540516,72,22223,777,726792,42,54231,555,74059,24,264474,64,131988,268,709768,22,128147,89,79445
KR_7374843734,red,150,54368,72,305769,517,620508,42,97996,78,100316,893,25453,203,67512,3,120459,901,826858,89,79445
KR_7374559415,red,122,2273,30,182238,777,414504,22,21659,57,16929,79,66389,799,86213,39,570188,222,350247,201,243841
KR_7374482397,red,98,76581,234,746135,245,728349,22,72113,147,14961,150,61517,104,6681,61,173416,81,83693,267,264288
KR_7373867244,red,150,44317,203,435172,3,5479,221,232761,117,20881,126,464000,102,21768,517,620508,51,96658,518,157186
KR_7373844048,red,799,26381,64,29220,61,261569,42,55616,12,137523,58,169681,72,108654,517,620508,22,82888,78,91171
KR_7373802762,blue,62,112409,64,29220,268,2096154,51,55093,201,25226,30,638329,76,280699,39,570188,42,44992,43,53017
KR_7373771019,blue,92,250357,234,239836,4,352437,22,299355,518,43304,133,2336439,104,32866,517,87682,202,206048,235,12356
KR_7373709192,blue,6,428319,876,5214,777,726792,42,22009,57,17074,14,8025,91,372374,8,301892,202,342,89,147618
KR_7373672669,blue,58,2703775,876,293419,777,726792,202,143882,89,180402,266,129166,143,85610,950,63024,18,72143,526,171595
KR_7373639663,red,62,112409,104,74536,50,57064,221,306645,526,171595,133,2336439,143,77651,777,726792,202,15765,78,77616
KR_7373623475,red,893,73139,104,74536,157,71556,498,205105,497,119581,92,258670,234,82913,84,164780,42,61888,78,195052
KR_7373594703,blue,92,258670,64,367157,517,24714,96,17692,526,57722,17,2120798,106,776876,777,726792,42,21672,78,91291
KR_7373554440,blue,897,117757,234,633107,777,726792,74,1603343,432,486516,893,52793,104,168053,910,125025,222,544600,78,277354
KR_7373518453,blue,266,46482,104,440385,517,620508,202,79762,254,1242,92,258670,234,946896,84,538484,42,96345,98,1771180
KR_7373499366,blue,164,186208,64,689978,84,386841,42,30641,235,360367,79,76604,234,134201,517,620508,51,18019,111,28376
KR_7373174183,blue,62,112409,234,375061,517,620508,523,1325777,412,728878,98,76581,64,1616232,84,171163,42,42257,555,26918
KR_7373085970,blue,420,5266144,143,34524,39,570188,22,9352,526,186678,106,780371,78,82596,799,86025,42,90141,412,405198
KR_7373011084,red,106,780371,104,67225,13,42564,498,87232,526,102276,150,44317,143,20643,42,63048,145,995366,497,15731
KR_7372954270,blue,150,71229,76,137618,42,63048,51,118811,43,25333,799,43390,120,1178499,245,2099918,22,299355,117,240797
KR_7372854148,red,106,514498,30,2962437,157,65564,145,63278,555,30832,75,44949,234,157533,134,2156783,42,37684,12,8811
KR_7372397151,blue,150,54368,72,48793,517,620508,110,269784,432,31059,126,248724,64,77014,3,12574,202,303122,497,161104
KR_7372363358,blue,17,2120798,60,1149699,777,241772,222,336841,412,728878,106,780371,104,74536,103,181180,22,125309,57,583950
KR_7372330610,blue,150,117279,154,274865,901,23894,81,75064,57,134731,92,258670,143,1803,50,595647,22,257239,111,40818
KR_7372306772,blue,799,10742,104,293185,101,343819,202,146725,432,31059,24,457116,72,5242,61,173416,22,257239,147,10308
KR_7372258701,blue,8,2595029,64,1105561,61,1439370,51,49058,53,8707,77,15450,143,28853,777,726792,42,100227,117,14206
KR_7372154109,blue,75,918376,234,397032,777,726792,136,198782,89,14635,106,41623,104,130521,711,50165,42,17031,526,201828
KR_7371738551,blue,84,76940,5,167918,50,595647,145,63278,526,83739,23,184266,104,43460,61,185833,42,33321,412,5331
KR_7384073354,blue,893,95962,234,239836,517,151938,21,6928940,497,71184,24,264474,104,158938,103,126946,22,259586,201,32347
KR_7384010507,blue,69,1985204,234,475872,246,246285,51,36477,201,223341,24,16404,64,163944,134,29092,22,83525,888,20807
KR_7383958817,blue,799,34986,104,70906,268,710428,498,8404,497,71184,57,88324,203,7694,163,61652,51,46308,89,33086
KR_7383918746,blue,114,436978,64,394883,103,7035,22,143356,111,82902,150,61203,203,262049,268,710428,110,35125,497,71184
KR_7383881613,red,36,328727,64,11024,103,7035,22,36897,111,82902,126,73819,104,88144,893,19466,202,255402,497,71184
KR_7383840112,blue,17,2120798,64,127918,61,285800,498,91921,497,71184,13,14020,143,17793,777,32264,523,87319,43,237806
KR_7381130148,blue,799,35844,234,7579,163,61652,901,27056,12,45887,23,244610,64,255662,893,13993,145,388472,497,10214
KR_7381051233,red,85,110829,91,277613,84,25365,202,303122,78,71416,517,448549,104,159868,246,158224,22,112840,201,23711
KR_7380920387,red,107,2291323,799,17850,136,1012089,42,5024,497,71184,27,877832,234,390180,1,1446435,51,52533,12,492346
KR_7380194698,red,79,5985,60,37910,18,601433,110,43915,12,364028,50,32611,203,7733,910,141467,81,302082,89,10716
KR_7380139501,blue,57,688572,30,61105,18,601433,81,90769,555,49724,69,1044537,234,87191,268,710428,202,147433,497,71184
KR_7380026673,red,68,289468,91,3691805,777,146266,18,175303,72,20962,897,465454,113,1491,157,1765204,42,25089,12,45887
KR_7378513245,red,79,17264,64,396478,910,13237,51,41566,53,52816,126,41076,203,253280,134,84752,22,144608,201,23711
KR_7377894681,red,150,61517,72,23810,131,69814,236,35252,89,200882,897,292040,2,24041,517,318215,42,61888,12,45887
KR_7377752025,red,23,244610,60,22381,517,374734,523,203837,78,164437,799,51790,106,776876,103,86196,222,325453,117,11760
KR_7377706277,blue,114,436978,234,467128,1,425415,901,1736,89,10716,117,36666,64,170802,777,544057,202,303122,78,164437
KR_7376353112,red,157,222082,120,222406,61,266246,429,6759,53,8969,62,112409,421,713867,777,398055,110,161538,201,23711
KR_7376303906,blue,893,8793,72,305769,268,109994,110,27793,201,90671,50,38513,104,440385,517,260593,51,118811,12,45887
KR_7376242750,blue,19,784787,72,305769,517,480218,22,38006,235,164306,75,61337,104,8270,910,56065,110,27793,111,16972
KR_7376204164,red,150,198765,163,475155,91,3691805,202,27464,79,24014,893,46210,234,273060,777,110793,101,169581,497,71184
KR_7376169336,blue,126,145597,163,116083,4,2325238,51,16792,79,24014,150,20465,143,13245,42,133614,145,132099,111,16972
KR_7376125107,red,24,61586,234,85173,1,1447269,42,65896,12,333250,79,122062,254,110577,268,155423,222,140618,526,106258
KR_7374950575,red,24,85415,60,46294,58,164080,145,27965,432,1229090,78,20769,64,244979,13,38465,18,601433,497,71184
KR_7374675206,red,13,936374,143,34524,80,253761,110,93130,555,252708,266,71992,76,147334,777,94710,51,568357,518,9862
KR_7374655671,red,92,258670,141,455375,268,710428,21,388,497,161104,897,153605,91,372374,61,390631,74,1603343,89,180402
KR_7374633076,red,117,193748,143,53385,126,63416,42,44992,526,67679,157,117398,141,455375,517,142701,145,30980,89,10716
KR_7374607429,red,266,604817,141,455375,517,36487,42,43787,497,71184,79,1799,234,246172,81,87744,96,9546,111,29069
KR_7373722394,red,150,71935,104,77699,142,1441576,51,138921,518,88499,68,37672,113,32288,238,3783193,110,9958,147,1343
KR_7373180909,red,517,22940,62,44128,24,133035,42,43787,12,45687,897,228230,104,434663,61,13646,202,67235,526,106258
KR_7373132395,red,799,45104,234,578827,166,705066,145,77824,12,149036,154,1260803,64,142391,910,53024,101,5500,526,106258
KR_7373096607,blue,893,124145,76,287100,42,152084,202,10246,201,38096,126,18010,246,394464,7,41751,96,34935,78,31489
KR_7373061581,blue,893,129730,121,6117,517,276157,202,255402,117,130656,23,159170,64,626705,711,567114,96,12423,497,71184
KR_7372992893,blue,893,112558,104,42009,13,34129,222,160555,111,43691,39,12853,102,21768,517,11853,429,200330,888,20807
KR_7372836945,red,897,167287,887,6151,98,2002493,901,1766,43,51802,893,21741,163,10003,104,151150,42,37275,526,106258
KR_7367835884,blue,897,11385,60,124583,777,48225,42,29803,526,106258,887,92037,64,1570395,61,1391876,81,208208,201,263568
KR_7367066551,blue,24,265223,104,370961,55,2221282,51,69266,201,23711,68,125405,203,70788,3,12440,119,2078715,555,148505
KR_7367018640,red,897,13267,5,1230,777,380599,910,7337,497,71184,77,15453,76,352942,42,6901,202,23199,555,138040
KR_7366928755,red,887,118868,72,44521,18,15494,22,439425,117,75407,897,3277,234,18542,142,193181,50,634069,89,10716
KR_7366873652,red,79,36942,143,13245,777,32264,42,171653,497,71184,517,50989,72,54234,142,6913,81,441157,43,128878
KR_7366821780,blue,266,897619,203,120465,3,943117,51,190320,201,23711,58,2147160,104,209146,127,2623580,119,203011,98,33576
KR_7366743677,red,24,357150,876,173790,266,104927,222,295619,412,3647,78,7460,203,64114,127,2623580,29,480611,117,1565
KR_7366686601,blue,69,497329,245,629581,42,145800,202,164400,89,163514,897,167287,76,129769,157,328640,51,19230,518,9862
KR_7366641976,blue,133,2336439,56,20165,893,54264,22,58376,147,236969,516,9157,143,34524,950,12781,81,208208,43,1008
KR_7366589491,blue,133,2336439,64,55550,7,323633,119,487279,235,26161,6,1517329,91,10445,84,14872,42,40455,201,23711
KR_7366557106,blue,893,38230,106,125282,777,225888,42,109976,78,156101,39,319511,104,115895,13,19264,145,379033,111,16972
KR_7365995330,red,893,28227,35,8777,3,18636,42,55616,111,226080,79,314981,234,57318,61,540931,161,1804155,89,10716
KR_7365979761,blue,58,211213,518,21508,157,2469953,221,90155,147,11652,62,112409,64,170802,910,890903,22,49884,117,11760
KR_7365977438,red,57,445884,56,5841,84,534157,221,353400,497,71184,799,23512,234,132769,517,414595,22,83525,518,76732
KR_7365972478,blue,57,445884,234,103760,3,30979,523,166090,412,3647,517,11490,64,167612,84,534157,81,1671,432,129440
KR_7365961862,red,57,445884,30,88950,777,79118,22,9837,78,11516,68,326765,234,32860,84,534157,221,353400,497,71184
KR_7365953784,red,897,106500,5,134159,7,210096,22,198523,888,20807,3,106554,56,3358,711,567114,202,1499,497,23096
KR_7365945605,blue,8,1540516,104,53379,517,147152,202,34605,518,27897,50,3471,76,86213,64,123260,22,121217,888,20807
KR_7365933472,red,887,61108,234,115258,910,890903,22,121217,201,19567,150,5487,200,86577,517,62939,21,15966,497,71184
KR_7365908915,blue,897,308890,64,29220,777,70830,96,40149,12,45887,164,55145,76,1023328,42,110913,119,203011,497,518808
KR_7365891329,blue,79,25073,64,26385,8,342908,42,109976,12,492346,893,28824,234,198319,3,49696,119,38625,888,20807
KR_7365857673,red,897,79889,64,973724,103,175830,42,39409,78,31489,86,339754,76,136227,126,57045,498,10965,44,82604
KR_7365800559,red,24,205106,104,147008,910,184322,145,164037,60,34690,92,250357,234,175974,3,93553,42,67350,526,106258
KR_7365750064,red,54,4686,143,76702,126,54878,42,13712,89,126252,82,8019,234,415511,893,85787,429,49718,888,20807
KR_7365666820,blue,893,20343,104,82144,517,235754,22,44292,61,178090,58,515566,203,12526,7,21668,42,30418,497,71184
KR_7365647671,red,154,2210885,56,683,61,338504,202,254225,497,71184,85,224777,62,56184,777,90774,22,76968,147,2762
KR_7365569803,red,24,36985,245,629581,897,115175,21,14411,497,71184,893,187972,104,178151,3,19023,22,44292,555,26342
KR_7365524980,red,80,2368544,76,207451,777,136462,110,40417,78,58946,893,74729,104,182533,517,118102,42,54231,497,71184
KR_7365482227,blue,24,236678,254,23402,84,216735,145,306680,555,29555,777,273545,78,20343,893,204626,222,560471,497,71184
KR_7365399504,blue,150,30776,72,49581,3,21754,111,28502,222,560471,58,2147160,234,132769,1,1447269,523,166090,412,3647
KR_7365326423,blue,86,339754,64,24439,7,168793,498,16584,497,71184,68,144753,246,394464,711,38056,145,192521,526,70105
KR_7365293547,blue,86,339754,76,646492,91,263343,51,61777,99,28412,24,199038,64,279686,517,374734,202,116913,497,71184
KR_7365259585,red,887,941472,104,130521,134,91031,523,1325777,526,152688,77,1222940,5,3341,105,142590,42,90141,497,71184
KR_7365109490,red,79,31655,24,135873,901,16738,202,90306,89,257570,68,190885,234,93842,13,196625,236,39836,526,106258
KR_7365008265,blue,79,3228,120,259972,127,10643,42,54231,497,71184,164,479014,64,717549,7,41751,22,162060,117,171809
KR_7364666273,blue,68,122635,72,75413,166,578582,145,164037,201,23711,897,351518,163,87552,42,145978,119,126651,497,72125
KR_7364634609,blue,92,618986,62,97723,81,47485,42,65896,518,37945,54,3151,104,233770,103,103348,202,23680,526,106258
KR_7364600868,blue,150,6289,64,1067012,4,89467,51,202806,99,1796973,897,22386,234,278605,1,1447269,22,142549,888,20807
KR_7364568097,red,8,55273,234,390180,42,90141,161,1929186,147,587,41,909723,64,27865,3,123090,96,47772,497,71184
KR_7364531428,blue,150,6289,64,107668,103,151154,22,142549,888,20807,893,46210,234,390180,91,8694,96,26491,111,402155
KR_7364490316,blue,887,45613,104,147008,163,35118,42,68233,526,1474909,24,236678,254,25895,103,39806,96,7603,497,71184
KR_7364447098,blue,107,2291323,203,40938,61,60367,42,84329,497,71184,48,13925,104,21481,103,50477,69,2424156,412,11233
KR_7364391393,red,893,21490,72,132632,3,123451,429,22971,888,20807,517,51735,163,40471,18,22815,523,105062,154,3814876
KR_7364185336,red,84,51033,203,70450,45,699175,222,14466,201,66113,893,72684,72,112216,517,151298,51,72231,518,9862
KR_7364133011,blue,150,77013,60,45079,42,29876,21,31503,78,31489,893,101315,64,12996,901,31602,96,27079,526,285659
KR_7364056348,red,36,2811814,76,118123,7,68207,22,195632,74,1493627,266,1893005,234,467128,910,373796,901,826858,518,9862
KR_7364028028,blue,150,54895,131,30273,238,308900,42,67398,147,676969,77,20870,64,252037,84,5026,51,10482,518,9862
KR_7363980224,blue,517,51481,72,54234,777,301377,22,273695,201,234258,893,101315,104,43689,157,168521,51,94370,432,12179
KR_7363937030,red,69,3150335,254,76153,154,615001,96,43483,235,4944,150,163682,163,21821,18,61150,42,65896,223,12424
KR_7363906246,red,75,13386,163,87552,42,108779,202,24378,526,106258,516,16574,64,266026,61,140772,901,826858,78,81307
KR_7363862649,red,79,2293,72,84929,157,168521,81,458476,497,71184,887,130294,234,475872,518,2413992,901,826858,412,18317
KR_7363842625,red,58,839343,234,4612,154,615001,222,100771,37,1076018,24,458080,64,39768,127,2567809,96,19484,497,71184
KR_7363824356,blue,897,11643,30,48790,777,201397,42,44773,497,71184,150,30848,131,45941,157,168521,22,91225,72,86376
KR_7363492458,blue,777,79118,64,107668,910,130709,22,73908,888,20807,57,38477,104,183701,50,28193,29,154874,117,526132
KR_7363478548,blue,897,742239,5,18872,142,91073,18,14509,497,71184,41,909723,76,96422,84,101998,221,189759,80,101532
